year,grandprix,driver,position
2022,Japanese Grand Prix,Esteban Ocon,4
2022,Japanese Grand Prix,Lewis Hamilton,6
2022,Japanese Grand Prix,Lewis Hamilton,5
2022,Japanese Grand Prix,Sebastian Vettel,15
2022,Japanese Grand Prix,Sebastian Vettel,10
2022,Japanese Grand Prix,Sebastian Vettel,8
2022,Japanese Grand Prix,Sebastian Vettel,7
2022,Japanese Grand Prix,Sebastian Vettel,6
2022,Japanese Grand Prix,Fernando Alonso,5
2022,Japanese Grand Prix,Fernando Alonso,8
2022,Japanese Grand Prix,Fernando Alonso,7
2022,Japanese Grand Prix,Fernando Alonso,8
2022,Japanese Grand Prix,Fernando Alonso,6
2022,Japanese Grand Prix,George Russell,13
2022,Japanese Grand Prix,George Russell,12
2022,Japanese Grand Prix,George Russell,11
2022,Japanese Grand Prix,George Russell,9
2022,Japanese Grand Prix,George Russell,8
2022,Japanese Grand Prix,George Russell,7
2022,Japanese Grand Prix,Nicholas Latifi,16
2022,Japanese Grand Prix,Nicholas Latifi,11
2022,Japanese Grand Prix,Nicholas Latifi,10
2022,Japanese Grand Prix,Nicholas Latifi,9
2022,Japanese Grand Prix,Nicholas Latifi,8
2022,Japanese Grand Prix,Nicholas Latifi,8
2022,Japanese Grand Prix,Lando Norris,12
2022,Japanese Grand Prix,Lando Norris,11
2022,Japanese Grand Prix,Lando Norris,10
2022,Japanese Grand Prix,Lando Norris,9
2022,Japanese Grand Prix,Daniel Ricciardo,14
2022,Japanese Grand Prix,Daniel Ricciardo,13
2022,Japanese Grand Prix,Daniel Ricciardo,12
2022,Japanese Grand Prix,Daniel Ricciardo,11
2022,Japanese Grand Prix,Lance Stroll,14
2022,Japanese Grand Prix,Lance Stroll,13
2022,Japanese Grand Prix,Lance Stroll,12
2022,Japanese Grand Prix,Lance Stroll,15
2022,Japanese Grand Prix,Lance Stroll,14
2022,Japanese Grand Prix,Lance Stroll,13
2022,Japanese Grand Prix,Lance Stroll,12
2022,Japanese Grand Prix,Yuki Tsunoda,12
2022,Japanese Grand Prix,Yuki Tsunoda,11
2022,Japanese Grand Prix,Yuki Tsunoda,10
2022,Japanese Grand Prix,Yuki Tsunoda,15
2022,Japanese Grand Prix,Yuki Tsunoda,13
2022,Japanese Grand Prix,Kevin Magnussen,11
2022,Japanese Grand Prix,Kevin Magnussen,16
2022,Japanese Grand Prix,Kevin Magnussen,15
2022,Japanese Grand Prix,Kevin Magnussen,14
2022,Japanese Grand Prix,Kevin Magnussen,13
2022,Japanese Grand Prix,Kevin Magnussen,12
2022,Japanese Grand Prix,Valtteri Bottas,16
2022,Japanese Grand Prix,Valtteri Bottas,16
2022,Japanese Grand Prix,Valtteri Bottas,15
2022,Japanese Grand Prix,Valtteri Bottas,14
2022,Japanese Grand Prix,Valtteri Bottas,13
2022,Japanese Grand Prix,Zhou Guanyu,15
2022,Japanese Grand Prix,Zhou Guanyu,14
2022,Japanese Grand Prix,Zhou Guanyu,12
2022,Japanese Grand Prix,Zhou Guanyu,6
2022,Japanese Grand Prix,Zhou Guanyu,17
2022,Japanese Grand Prix,Zhou Guanyu,17
2022,Japanese Grand Prix,Zhou Guanyu,16
2022,Japanese Grand Prix,Mick Schumacher,9
2022,Japanese Grand Prix,Mick Schumacher,2
2022,Japanese Grand Prix,Mick Schumacher,17
2022,Japanese Grand Prix,Mick Schumacher,15
2022,Japanese Grand Prix,Mick Schumacher,14
2022,Japanese Grand Prix,Pierre Gasly,16
2022,Japanese Grand Prix,Pierre Gasly,15
2022,Japanese Grand Prix,Pierre Gasly,17
2022,Japanese Grand Prix,Pierre Gasly,16
2022,Japanese Grand Prix,Pierre Gasly,17
2022,United States Grand Prix,Max Verstappen,1
2022,United States Grand Prix,Max Verstappen,1
2022,United States Grand Prix,Max Verstappen,5
2022,United States Grand Prix,Max Verstappen,3
2022,United States Grand Prix,Max Verstappen,2
2022,United States Grand Prix,Max Verstappen,1
2022,United States Grand Prix,Lewis Hamilton,6
2022,United States Grand Prix,Lewis Hamilton,5
2022,United States Grand Prix,Lewis Hamilton,3
2022,United States Grand Prix,Lewis Hamilton,2
2022,United States Grand Prix,Lewis Hamilton,4
2022,United States Grand Prix,Lewis Hamilton,3
2022,United States Grand Prix,Lewis Hamilton,2
2022,United States Grand Prix,Lewis Hamilton,1
2022,United States Grand Prix,Charles Leclerc,7
2022,United States Grand Prix,Charles Leclerc,6
2022,United States Grand Prix,Charles Leclerc,5
2022,United States Grand Prix,Charles Leclerc,3
2022,United States Grand Prix,Charles Leclerc,2
2022,United States Grand Prix,Charles Leclerc,3
2022,United States Grand Prix,Charles Leclerc,4
2022,United States Grand Prix,Charles Leclerc,3
2022,United States Grand Prix,Sergio Perez,5
2022,United States Grand Prix,Sergio Perez,4
2022,United States Grand Prix,Sergio Perez,3
2022,United States Grand Prix,Sergio Perez,5
2022,United States Grand Prix,Sergio Perez,3
2022,United States Grand Prix,Sergio Perez,3
2022,United States Grand Prix,Sergio Perez,1
2022,United States Grand Prix,Sergio Perez,4
2022,United States Grand Prix,George Russell,3
2022,United States Grand Prix,George Russell,8
2022,United States Grand Prix,George Russell,6
2022,United States Grand Prix,George Russell,5
2022,United States Grand Prix,George Russell,4
2022,United States Grand Prix,George Russell,5
2022,United States Grand Prix,Lando Norris,8
2022,United States Grand Prix,Lando Norris,13
2022,United States Grand Prix,Lando Norris,10
2022,United States Grand Prix,Lando Norris,9
2022,United States Grand Prix,Lando Norris,9
2022,United States Grand Prix,Lando Norris,8
2022,United States Grand Prix,Lando Norris,14
2022,United States Grand Prix,Lando Norris,13
2022,United States Grand Prix,Lando Norris,11
2022,United States Grand Prix,Lando Norris,10
2022,United States Grand Prix,Lando Norris,9
2022,United States Grand Prix,Lando Norris,8
2022,United States Grand Prix,Lando Norris,7
2022,United States Grand Prix,Lando Norris,6
2022,United States Grand Prix,Fernando Alonso,11
2022,United States Grand Prix,Fernando Alonso,10
2022,United States Grand Prix,Fernando Alonso,9
2022,United States Grand Prix,Fernando Alonso,8
2022,United States Grand Prix,Fernando Alonso,7
2022,United States Grand Prix,Fernando Alonso,16
2022,United States Grand Prix,Fernando Alonso,15
2022,United States Grand Prix,Fernando Alonso,14
2022,United States Grand Prix,Fernando Alonso,12
2022,United States Grand Prix,Fernando Alonso,10
2022,United States Grand Prix,Fernando Alonso,9
2022,United States Grand Prix,Fernando Alonso,8
2022,United States Grand Prix,Fernando Alonso,7
2022,United States Grand Prix,Fernando Alonso,6
2022,United States Grand Prix,Sebastian Vettel,6
2022,United States Grand Prix,Sebastian Vettel,5
2022,United States Grand Prix,Sebastian Vettel,4
2022,United States Grand Prix,Sebastian Vettel,5
2022,United States Grand Prix,Sebastian Vettel,3
2022,United States Grand Prix,Sebastian Vettel,2
2022,United States Grand Prix,Sebastian Vettel,1
2022,United States Grand Prix,Sebastian Vettel,12
2022,United States Grand Prix,Sebastian Vettel,11
2022,United States Grand Prix,Sebastian Vettel,10
2022,United States Grand Prix,Sebastian Vettel,9
2022,United States Grand Prix,Sebastian Vettel,8
2022,United States Grand Prix,Kevin Magnussen,18
2022,United States Grand Prix,Kevin Magnussen,16
2022,United States Grand Prix,Kevin Magnussen,13
2022,United States Grand Prix,Kevin Magnussen,12
2022,United States Grand Prix,Kevin Magnussen,11
2022,United States Grand Prix,Kevin Magnussen,12
2022,United States Grand Prix,Kevin Magnussen,12
2022,United States Grand Prix,Kevin Magnussen,11
2022,United States Grand Prix,Kevin Magnussen,10
2022,United States Grand Prix,Kevin Magnussen,8
2022,United States Grand Prix,Kevin Magnussen,7
2022,United States Grand Prix,Kevin Magnussen,6
2022,United States Grand Prix,Yuki Tsunoda,13
2022,United States Grand Prix,Yuki Tsunoda,15
2022,United States Grand Prix,Yuki Tsunoda,14
2022,United States Grand Prix,Yuki Tsunoda,11
2022,United States Grand Prix,Yuki Tsunoda,8
2022,United States Grand Prix,Yuki Tsunoda,14
2022,United States Grand Prix,Yuki Tsunoda,12
2022,United States Grand Prix,Yuki Tsunoda,11
2022,United States Grand Prix,Yuki Tsunoda,11
2022,United States Grand Prix,Yuki Tsunoda,10
2022,United States Grand Prix,Esteban Ocon,18
2022,United States Grand Prix,Esteban Ocon,17
2022,United States Grand Prix,Esteban Ocon,14
2022,United States Grand Prix,Esteban Ocon,11
2022,United States Grand Prix,Esteban Ocon,10
2022,United States Grand Prix,Esteban Ocon,10
2022,United States Grand Prix,Esteban Ocon,9
2022,United States Grand Prix,Esteban Ocon,11
2022,United States Grand Prix,Esteban Ocon,11
2022,United States Grand Prix,Esteban Ocon,11
2022,United States Grand Prix,Esteban Ocon,9
2022,United States Grand Prix,Esteban Ocon,8
2022,United States Grand Prix,Esteban Ocon,8
2022,United States Grand Prix,Esteban Ocon,15
2022,United States Grand Prix,Esteban Ocon,14
2022,United States Grand Prix,Esteban Ocon,13
2022,United States Grand Prix,Esteban Ocon,12
2022,United States Grand Prix,Zhou Guanyu,15
2022,United States Grand Prix,Zhou Guanyu,14
2022,United States Grand Prix,Zhou Guanyu,17
2022,United States Grand Prix,Zhou Guanyu,16
2022,United States Grand Prix,Zhou Guanyu,14
2022,United States Grand Prix,Zhou Guanyu,13
2022,United States Grand Prix,Zhou Guanyu,15
2022,United States Grand Prix,Zhou Guanyu,13
2022,United States Grand Prix,Zhou Guanyu,12
2022,United States Grand Prix,Zhou Guanyu,11
2022,United States Grand Prix,Zhou Guanyu,10
2022,United States Grand Prix,Zhou Guanyu,10
2022,United States Grand Prix,Alexander Albon,15
2022,United States Grand Prix,Alexander Albon,15
2022,United States Grand Prix,Alexander Albon,16
2022,United States Grand Prix,Alexander Albon,15
2022,United States Grand Prix,Alexander Albon,14
2022,United States Grand Prix,Alexander Albon,13
2022,United States Grand Prix,Alexander Albon,11
2022,United States Grand Prix,Alexander Albon,10
2022,United States Grand Prix,Alexander Albon,9
2022,United States Grand Prix,Alexander Albon,9
2022,United States Grand Prix,Pierre Gasly,7
2022,United States Grand Prix,Pierre Gasly,8
2022,United States Grand Prix,Pierre Gasly,12
2022,United States Grand Prix,Pierre Gasly,11
2022,United States Grand Prix,Pierre Gasly,8
2022,United States Grand Prix,Pierre Gasly,7
2022,United States Grand Prix,Pierre Gasly,16
2022,United States Grand Prix,Pierre Gasly,15
2022,United States Grand Prix,Pierre Gasly,14
2022,United States Grand Prix,Pierre Gasly,13
2022,United States Grand Prix,Pierre Gasly,12
2022,United States Grand Prix,Pierre Gasly,11
2022,United States Grand Prix,Mick Schumacher,16
2022,United States Grand Prix,Mick Schumacher,15
2022,United States Grand Prix,Mick Schumacher,12
2022,United States Grand Prix,Mick Schumacher,11
2022,United States Grand Prix,Mick Schumacher,10
2022,United States Grand Prix,Mick Schumacher,9
2022,United States Grand Prix,Mick Schumacher,10
2022,United States Grand Prix,Mick Schumacher,10
2022,United States Grand Prix,Mick Schumacher,15
2022,United States Grand Prix,Mick Schumacher,14
2022,United States Grand Prix,Mick Schumacher,14
2022,United States Grand Prix,Daniel Ricciardo,17
2022,United States Grand Prix,Daniel Ricciardo,16
2022,United States Grand Prix,Daniel Ricciardo,15
2022,United States Grand Prix,Daniel Ricciardo,14
2022,United States Grand Prix,Daniel Ricciardo,13
2022,United States Grand Prix,Daniel Ricciardo,14
2022,United States Grand Prix,Daniel Ricciardo,12
2022,United States Grand Prix,Daniel Ricciardo,16
2022,United States Grand Prix,Nicholas Latifi,18
2022,United States Grand Prix,Nicholas Latifi,17
2022,United States Grand Prix,Nicholas Latifi,16
2022,United States Grand Prix,Nicholas Latifi,15
2022,United States Grand Prix,Nicholas Latifi,14
2022,United States Grand Prix,Nicholas Latifi,13
2022,United States Grand Prix,Nicholas Latifi,15
2022,United States Grand Prix,Lance Stroll,4
2022,United States Grand Prix,Lance Stroll,7
2022,United States Grand Prix,Valtteri Bottas,10
2022,United States Grand Prix,Valtteri Bottas,13
2022,Mexico City Grand Prix,Max Verstappen,2
2022,Mexico City Grand Prix,Max Verstappen,1
2022,Mexico City Grand Prix,Lewis Hamilton,1
2022,Mexico City Grand Prix,Lewis Hamilton,2
2022,Mexico City Grand Prix,Sergio Perez,5
2022,Mexico City Grand Prix,Sergio Perez,4
2022,Mexico City Grand Prix,Sergio Perez,3
2022,Mexico City Grand Prix,George Russell,3
2022,Mexico City Grand Prix,George Russell,2
2022,Mexico City Grand Prix,George Russell,1
2022,Mexico City Grand Prix,Carlos Sainz,4
2022,Mexico City Grand Prix,Carlos Sainz,8
2022,Mexico City Grand Prix,Carlos Sainz,7
2022,Mexico City Grand Prix,Carlos Sainz,6
2022,Mexico City Grand Prix,Carlos Sainz,5
2022,Mexico City Grand Prix,Charles Leclerc,5
2022,Mexico City Grand Prix,Charles Leclerc,9
2022,Mexico City Grand Prix,Charles Leclerc,8
2022,Mexico City Grand Prix,Charles Leclerc,7
2022,Mexico City Grand Prix,Charles Leclerc,6
2022,Mexico City Grand Prix,Daniel Ricciardo,12
2022,Mexico City Grand Prix,Daniel Ricciardo,10
2022,Mexico City Grand Prix,Daniel Ricciardo,10
2022,Mexico City Grand Prix,Daniel Ricciardo,9
2022,Mexico City Grand Prix,Daniel Ricciardo,8
2022,Mexico City Grand Prix,Daniel Ricciardo,7
2022,Mexico City Grand Prix,Daniel Ricciardo,12
2022,Mexico City Grand Prix,Daniel Ricciardo,11
2022,Mexico City Grand Prix,Daniel Ricciardo,10
2022,Mexico City Grand Prix,Daniel Ricciardo,9
2022,Mexico City Grand Prix,Daniel Ricciardo,8
2022,Mexico City Grand Prix,Daniel Ricciardo,7
2022,Mexico City Grand Prix,Esteban Ocon,8
2022,Mexico City Grand Prix,Esteban Ocon,7
2022,Mexico City Grand Prix,Esteban Ocon,11
2022,Mexico City Grand Prix,Esteban Ocon,10
2022,Mexico City Grand Prix,Esteban Ocon,8
2022,Mexico City Grand Prix,Esteban Ocon,7
2022,Mexico City Grand Prix,Lando Norris,9
2022,Mexico City Grand Prix,Lando Norris,8
2022,Mexico City Grand Prix,Lando Norris,14
2022,Mexico City Grand Prix,Lando Norris,13
2022,Mexico City Grand Prix,Lando Norris,12
2022,Mexico City Grand Prix,Lando Norris,10
2022,Mexico City Grand Prix,Lando Norris,9
2022,Mexico City Grand Prix,Valtteri Bottas,7
2022,Mexico City Grand Prix,Valtteri Bottas,6
2022,Mexico City Grand Prix,Valtteri Bottas,9
2022,Mexico City Grand Prix,Pierre Gasly,15
2022,Mexico City Grand Prix,Pierre Gasly,14
2022,Mexico City Grand Prix,Pierre Gasly,13
2022,Mexico City Grand Prix,Pierre Gasly,12
2022,Mexico City Grand Prix,Pierre Gasly,15
2022,Mexico City Grand Prix,Pierre Gasly,14
2022,Mexico City Grand Prix,Pierre Gasly,13
2022,Mexico City Grand Prix,Pierre Gasly,12
2022,Mexico City Grand Prix,Pierre Gasly,11
2022,Mexico City Grand Prix,Alexander Albon,18
2022,Mexico City Grand Prix,Alexander Albon,17
2022,Mexico City Grand Prix,Alexander Albon,16
2022,Mexico City Grand Prix,Alexander Albon,15
2022,Mexico City Grand Prix,Alexander Albon,14
2022,Mexico City Grand Prix,Alexander Albon,15
2022,Mexico City Grand Prix,Alexander Albon,14
2022,Mexico City Grand Prix,Alexander Albon,13
2022,Mexico City Grand Prix,Alexander Albon,12
2022,Mexico City Grand Prix,Alexander Albon,11
2022,Mexico City Grand Prix,Zhou Guanyu,12
2022,Mexico City Grand Prix,Zhou Guanyu,11
2022,Mexico City Grand Prix,Zhou Guanyu,10
2022,Mexico City Grand Prix,Zhou Guanyu,9
2022,Mexico City Grand Prix,Zhou Guanyu,15
2022,Mexico City Grand Prix,Zhou Guanyu,14
2022,Mexico City Grand Prix,Zhou Guanyu,13
2022,Mexico City Grand Prix,Sebastian Vettel,13
2022,Mexico City Grand Prix,Sebastian Vettel,12
2022,Mexico City Grand Prix,Sebastian Vettel,11
2022,Mexico City Grand Prix,Sebastian Vettel,15
2022,Mexico City Grand Prix,Sebastian Vettel,14
2022,Mexico City Grand Prix,Sebastian Vettel,13
2022,Mexico City Grand Prix,Sebastian Vettel,12
2022,Mexico City Grand Prix,Sebastian Vettel,14
2022,Mexico City Grand Prix,Lance Stroll,19
2022,Mexico City Grand Prix,Lance Stroll,18
2022,Mexico City Grand Prix,Lance Stroll,17
2022,Mexico City Grand Prix,Lance Stroll,15
2022,Mexico City Grand Prix,Lance Stroll,16
2022,Mexico City Grand Prix,Lance Stroll,15
2022,Mexico City Grand Prix,Mick Schumacher,17
2022,Mexico City Grand Prix,Mick Schumacher,18
2022,Mexico City Grand Prix,Mick Schumacher,17
2022,Mexico City Grand Prix,Mick Schumacher,16
2022,Mexico City Grand Prix,Kevin Magnussen,19
2022,Mexico City Grand Prix,Kevin Magnussen,18
2022,Mexico City Grand Prix,Kevin Magnussen,17
2022,Mexico City Grand Prix,Kevin Magnussen,18
2022,Mexico City Grand Prix,Kevin Magnussen,17
2022,Mexico City Grand Prix,Nicholas Latifi,19
2022,Mexico City Grand Prix,Nicholas Latifi,18
2022,Mexico City Grand Prix,Nicholas Latifi,19
2022,Mexico City Grand Prix,Nicholas Latifi,18
2022,Mexico City Grand Prix,Fernando Alonso,6
2022,Mexico City Grand Prix,Fernando Alonso,5
2022,Mexico City Grand Prix,Fernando Alonso,7
2022,Mexico City Grand Prix,Yuki Tsunoda,15
2022,Mexico City Grand Prix,Yuki Tsunoda,14
2022,Mexico City Grand Prix,Yuki Tsunoda,13
2022,Mexico City Grand Prix,Yuki Tsunoda,12
2022,Mexico City Grand Prix,Yuki Tsunoda,11
2022,São Paulo Grand Prix,George Russell,1
2022,São Paulo Grand Prix,Lewis Hamilton,6
2022,São Paulo Grand Prix,Lewis Hamilton,5
2022,São Paulo Grand Prix,Lewis Hamilton,4
2022,São Paulo Grand Prix,Lewis Hamilton,3
2022,São Paulo Grand Prix,Lewis Hamilton,2
2022,São Paulo Grand Prix,Lewis Hamilton,1
2022,São Paulo Grand Prix,Lewis Hamilton,3
2022,São Paulo Grand Prix,Lewis Hamilton,2
2022,São Paulo Grand Prix,Lewis Hamilton,2
2022,São Paulo Grand Prix,Carlos Sainz,4
2022,São Paulo Grand Prix,Carlos Sainz,3
2022,São Paulo Grand Prix,Carlos Sainz,9
2022,São Paulo Grand Prix,Carlos Sainz,8
2022,São Paulo Grand Prix,Carlos Sainz,5
2022,São Paulo Grand Prix,Carlos Sainz,4
2022,São Paulo Grand Prix,Carlos Sainz,3
2022,São Paulo Grand Prix,Carlos Sainz,3
2022,São Paulo Grand Prix,Carlos Sainz,2
2022,São Paulo Grand Prix,Carlos Sainz,3
2022,São Paulo Grand Prix,Charles Leclerc,17
2022,São Paulo Grand Prix,Charles Leclerc,16
2022,São Paulo Grand Prix,Charles Leclerc,16
2022,São Paulo Grand Prix,Charles Leclerc,15
2022,São Paulo Grand Prix,Charles Leclerc,14
2022,São Paulo Grand Prix,Charles Leclerc,13
2022,São Paulo Grand Prix,Charles Leclerc,12
2022,São Paulo Grand Prix,Charles Leclerc,9
2022,São Paulo Grand Prix,Charles Leclerc,8
2022,São Paulo Grand Prix,Charles Leclerc,13
2022,São Paulo Grand Prix,Charles Leclerc,11
2022,São Paulo Grand Prix,Charles Leclerc,9
2022,São Paulo Grand Prix,Charles Leclerc,8
2022,São Paulo Grand Prix,Charles Leclerc,7
2022,São Paulo Grand Prix,Charles Leclerc,6
2022,São Paulo Grand Prix,Charles Leclerc,5
2022,São Paulo Grand Prix,Charles Leclerc,4
2022,São Paulo Grand Prix,Fernando Alonso,12
2022,São Paulo Grand Prix,Fernando Alonso,16
2022,São Paulo Grand Prix,Fernando Alonso,14
2022,São Paulo Grand Prix,Fernando Alonso,13
2022,São Paulo Grand Prix,Fernando Alonso,12
2022,São Paulo Grand Prix,Fernando Alonso,7
2022,São Paulo Grand Prix,Fernando Alonso,6
2022,São Paulo Grand Prix,Fernando Alonso,5
2022,São Paulo Grand Prix,Fernando Alonso,14
2022,São Paulo Grand Prix,Fernando Alonso,13
2022,São Paulo Grand Prix,Fernando Alonso,12
2022,São Paulo Grand Prix,Fernando Alonso,11
2022,São Paulo Grand Prix,Fernando Alonso,9
2022,São Paulo Grand Prix,Fernando Alonso,7
2022,São Paulo Grand Prix,Fernando Alonso,5
2022,São Paulo Grand Prix,Fernando Alonso,7
2022,São Paulo Grand Prix,Fernando Alonso,6
2022,São Paulo Grand Prix,Fernando Alonso,5
2022,São Paulo Grand Prix,Max Verstappen,16
2022,São Paulo Grand Prix,Max Verstappen,15
2022,São Paulo Grand Prix,Max Verstappen,14
2022,São Paulo Grand Prix,Max Verstappen,12
2022,São Paulo Grand Prix,Max Verstappen,16
2022,São Paulo Grand Prix,Max Verstappen,15
2022,São Paulo Grand Prix,Max Verstappen,12
2022,São Paulo Grand Prix,Max Verstappen,11
2022,São Paulo Grand Prix,Max Verstappen,10
2022,São Paulo Grand Prix,Max Verstappen,9
2022,São Paulo Grand Prix,Max Verstappen,8
2022,São Paulo Grand Prix,Max Verstappen,6
2022,São Paulo Grand Prix,Max Verstappen,10
2022,São Paulo Grand Prix,Max Verstappen,9
2022,São Paulo Grand Prix,Max Verstappen,7
2022,São Paulo Grand Prix,Max Verstappen,6
2022,São Paulo Grand Prix,Sergio Perez,2
2022,São Paulo Grand Prix,Sergio Perez,3
2022,São Paulo Grand Prix,Sergio Perez,2
2022,São Paulo Grand Prix,Sergio Perez,3
2022,São Paulo Grand Prix,Esteban Ocon,11
2022,São Paulo Grand Prix,Esteban Ocon,10
2022,São Paulo Grand Prix,Esteban Ocon,8
2022,São Paulo Grand Prix,Esteban Ocon,7
2022,São Paulo Grand Prix,Esteban Ocon,11
2022,São Paulo Grand Prix,Esteban Ocon,10
2022,São Paulo Grand Prix,Esteban Ocon,8
2022,São Paulo Grand Prix,Esteban Ocon,7
2022,São Paulo Grand Prix,Esteban Ocon,6
2022,São Paulo Grand Prix,Esteban Ocon,5
2022,São Paulo Grand Prix,Esteban Ocon,9
2022,São Paulo Grand Prix,Esteban Ocon,8
2022,São Paulo Grand Prix,Valtteri Bottas,10
2022,São Paulo Grand Prix,Valtteri Bottas,9
2022,São Paulo Grand Prix,Valtteri Bottas,8
2022,São Paulo Grand Prix,Valtteri Bottas,7
2022,São Paulo Grand Prix,Valtteri Bottas,6
2022,São Paulo Grand Prix,Valtteri Bottas,9
2022,São Paulo Grand Prix,Valtteri Bottas,8
2022,São Paulo Grand Prix,Valtteri Bottas,7
2022,São Paulo Grand Prix,Valtteri Bottas,6
2022,São Paulo Grand Prix,Valtteri Bottas,5
2022,São Paulo Grand Prix,Valtteri Bottas,8
2022,São Paulo Grand Prix,Valtteri Bottas,7
2022,São Paulo Grand Prix,Valtteri Bottas,6
