Driver,Year,Round,EventName,Team,Qualifying_Pace,BestQualifyingTime,FieldMedian,QualifyingPosition,GridPosition,Race_Pace,TotalCleanLaps,NumStints,QP_Score,RP_Score,Overall_Pace_Score
SAI,2020,7,Belgian Grand Prix,McLaren,-0.2554999999999978,102.438,102.6935,7.0,7.0,,,,6.51404310907901,0.1,3.3070215545395047
STR,2020,7,Belgian Grand Prix,Racing Point,-0.2025000000000005,102.491,102.6935,9.0,9.0,109.04883783783784,37.0,2.0,6.358262573481369,3.8575566808083193,5.107909627144844
PER,2020,7,Belgian Grand Prix,Racing Point,-0.1615000000000037,102.532,102.6935,8.0,8.0,108.71455555555556,36.0,2.0,6.237753102547348,5.08005092360276,5.658902013075053
NOR,2020,7,Belgian Grand Prix,McLaren,-0.0365000000000037,102.657,102.6935,10.0,10.0,108.89586486486486,37.0,2.0,5.8703461789679885,4.416989796694216,5.143667987831103
KVY,2020,7,Belgian Grand Prix,AlphaTauri,0.0365000000000037,102.73,102.6935,11.0,11.0,109.57384210526315,38.0,2.0,5.65578053559762,1.937578481580952,3.796679508589286
GAS,2020,7,Belgian Grand Prix,AlphaTauri,0.0515000000000043,102.745,102.6935,12.0,12.0,108.47802857142857,35.0,2.0,5.611691704768095,5.94504704121514,5.778369372991618
LEC,2020,7,Belgian Grand Prix,Ferrari,0.3024999999999949,102.996,102.6935,13.0,13.0,109.279,36.0,3.0,4.873938602220767,3.015837172878386,3.9448878875495765
VET,2020,7,Belgian Grand Prix,Ferrari,0.5674999999999955,103.261,102.6935,14.0,14.0,109.70597368421052,38.0,2.0,4.095035924232523,1.4543638360075797,2.774699880120051
RUS,2020,7,Belgian Grand Prix,Williams,0.7745000000000033,103.468,102.6935,15.0,15.0,109.81925,8.0,1.0,3.486610058785079,1.0401042379453562,2.2633571483652175
RAI,2020,7,Belgian Grand Prix,Alfa Romeo Racing,1.0494999999999948,103.743,102.6935,16.0,16.0,109.6608157894737,38.0,2.0,2.678314826910511,1.6195094906189589,2.148912158764735
GRO,2020,7,Belgian Grand Prix,Haas F1 Team,1.1444999999999936,103.838,102.6935,17.0,17.0,109.8302162162162,37.0,2.0,2.3990855649902008,1.0,1.6995427824951004
GIO,2020,7,Belgian Grand Prix,Alfa Romeo Racing,1.2565000000000026,103.95,102.6935,18.0,18.0,109.713125,8.0,1.0,2.069888961463068,1.428210962091124,1.749049961777096
LAT,2020,7,Belgian Grand Prix,Williams,1.444500000000005,104.138,102.6935,19.0,19.0,109.47714285714284,35.0,3.0,1.517308948399703,2.291214556165995,1.904261752282849
MAG,2020,7,Belgian Grand Prix,Haas F1 Team,1.6204999999999927,104.314,102.6935,20.0,20.0,109.63255555555556,36.0,3.0,1.0,1.7228591896490255,1.3614295948245128
HAM,2020,8,Italian Grand Prix,Mercedes,-1.2295000000000016,78.887,80.1165,1.0,1.0,82.79114016172505,42.0,3.0,10.0,10.0,10.0
BOT,2020,8,Italian Grand Prix,Mercedes,-1.164500000000004,78.952,80.1165,2.0,2.0,83.64380323450135,42.0,3.0,9.79328621908128,5.774293926397781,7.78379007273953
SAI,2020,8,Italian Grand Prix,McLaren,-0.4215000000000088,79.695,80.1165,3.0,3.0,83.39565774462484,43.0,3.0,7.430388692579527,7.004076166519795,7.217232429549661
PER,2020,8,Italian Grand Prix,Racing Point,-0.3984999999999985,79.718,80.1165,4.0,4.0,83.88083827493261,42.0,2.0,7.357243816254406,4.599573873439958,5.978408844847182
VER,2020,8,Italian Grand Prix,Red Bull Racing,-0.3365000000000009,79.78,80.1165,5.0,5.0,83.6452820754717,20.0,3.0,7.160070671378088,5.766964950311187,6.463517810844637
NOR,2020,8,Italian Grand Prix,McLaren,-0.2965000000000088,79.82,80.1165,6.0,6.0,83.59219880349747,41.0,3.0,7.032862190812742,6.030039911512229,6.5314510511624855
RIC,2020,8,Italian Grand Prix,Renault,-0.2524999999999977,79.864,80.1165,7.0,7.0,83.65105309346204,43.0,3.0,6.892932862190799,5.73836440860689,6.315648635398844
GAS,2020,8,Italian Grand Prix,AlphaTauri,-0.207499999999996,79.909,80.1165,10.0,10.0,83.63854763000461,41.0,3.0,6.749823321554751,5.800340134509044,6.275081728031898
STR,2020,8,Italian Grand Prix,Racing Point,-0.1924999999999954,79.924,80.1165,8.0,8.0,83.587077186964,44.0,2.0,6.702120141342735,6.055422089752558,6.3787711155476465
ALB,2020,8,Italian Grand Prix,Red Bull Racing,-0.052500000000009,80.064,80.1165,9.0,9.0,84.40126783248965,41.0,2.0,6.256890459363979,2.020381209343122,4.1386358343535505
KVY,2020,8,Italian Grand Prix,AlphaTauri,0.0524999999999948,80.169,80.1165,11.0,11.0,84.03478693051082,41.0,2.0,5.922968197879867,3.8366209678080376,4.879794582843952
OCO,2020,8,Italian Grand Prix,Renault,0.1174999999999926,80.234,80.1165,12.0,12.0,83.92640280824924,43.0,2.0,5.716254416961147,4.373760968760065,5.045007692860606
LEC,2020,8,Italian Grand Prix,Ferrari,0.1564999999999941,80.273,80.1165,13.0,13.0,83.8829658018868,16.0,2.0,5.592226148409905,4.589030079696467,5.090628114053186
MAG,2020,8,Italian Grand Prix,Haas F1 Team,0.7524999999999977,80.869,80.1165,15.0,15.0,83.4667106918239,15.0,1.0,3.696819787985864,6.651945436208226,5.1743826120970455
RAI,2020,8,Italian Grand Prix,Alfa Romeo Racing,0.8094999999999999,80.926,80.1165,14.0,14.0,84.50152780536247,38.0,3.0,3.515547703180204,1.5235036150919832,2.5195256591360935
GRO,2020,8,Italian Grand Prix,Haas F1 Team,1.0224999999999935,81.139,80.1165,16.0,16.0,84.50188230008985,42.0,2.0,2.838162544169622,1.521746777519961,2.1799546608447913
VET,2020,8,Italian Grand Prix,Ferrari,1.0344999999999942,81.151,80.1165,17.0,17.0,84.6071603773585,4.0,1.0,2.800000000000009,1.0,1.9000000000000046
GIO,2020,8,Italian Grand Prix,Alfa Romeo Racing,1.089500000000001,81.206,80.1165,18.0,18.0,84.4232097933513,42.0,4.0,2.625088339222602,1.9116392217513165,2.2683637804869594
RUS,2020,8,Italian Grand Prix,Williams,1.4705000000000013,81.587,80.1165,19.0,19.0,84.50274009433961,40.0,2.0,1.4134275618374417,1.5174956418875196,1.4654616018624806
LAT,2020,8,Italian Grand Prix,Williams,1.6004999999999967,81.717,80.1165,20.0,20.0,84.55333623609096,39.0,3.0,1.0,1.2667466293809373,1.1333733146904685
HAM,2020,9,Tuscan Grand Prix,Mercedes,-1.4369999999999976,75.144,76.581,1.0,1.0,80.71048882896764,44.0,3.0,10.0,10.0,10.0
BOT,2020,9,Tuscan Grand Prix,Mercedes,-1.378,75.203,76.581,2.0,2.0,80.89832665639446,44.0,3.0,9.759074410163349,9.374006416708273,9.56654041343581
VER,2020,9,Tuscan Grand Prix,Red Bull Racing,-1.1099999999999994,75.471,76.581,3.0,3.0,,,,8.664700544464614,0.1,4.382350272232307
ALB,2020,9,Tuscan Grand Prix,Red Bull Racing,-0.6670000000000016,75.914,76.581,4.0,4.0,81.2988399684667,43.0,3.0,6.855716878402911,8.039244580848479,7.4474807296256955
RIC,2020,9,Tuscan Grand Prix,Renault,-0.338000000000008,76.243,76.581,8.0,8.0,81.38882420181318,43.0,3.0,5.5122504537205375,7.739360614748675,6.6258055342346065
LEC,2020,9,Tuscan Grand Prix,Ferrari,-0.311000000000007,76.27,76.581,5.0,5.0,82.15885572550641,41.0,4.0,5.40199637023596,5.173132079380229,5.2875642248080945
STR,2020,9,Tuscan Grand Prix,Racing Point,-0.3100000000000023,76.271,76.581,7.0,6.0,81.68348605795518,31.0,2.0,5.397912885662437,6.757362293576729,6.077637589619583
OCO,2020,9,Tuscan Grand Prix,Renault,-0.284000000000006,76.297,76.581,10.0,10.0,,,,5.291742286751382,0.1,2.695871143375691
PER,2020,9,Tuscan Grand Prix,Racing Point,-0.269999999999996,76.311,76.581,6.0,7.0,81.84818104776579,44.0,3.0,5.234573502722302,6.208495176478567,5.721534339600435
SAI,2020,9,Tuscan Grand Prix,McLaren,-0.0589999999999975,76.522,76.581,9.0,9.0,,,,4.372958257713232,0.1,2.2364791288566157
NOR,2020,9,Tuscan Grand Prix,McLaren,0.0589999999999975,76.64,76.581,11.0,11.0,81.84320260149784,43.0,3.0,3.8911070780399295,6.225086485381546,5.058096781710738
KVY,2020,9,Tuscan Grand Prix,AlphaTauri,0.2729999999999961,76.854,76.581,12.0,12.0,82.13906306661411,43.0,3.0,3.0172413793103496,5.239093646507536,4.128167512908943
RAI,2020,9,Tuscan Grand Prix,Alfa Romeo Racing,0.2729999999999961,76.854,76.581,13.0,13.0,82.59655286521388,42.0,3.0,3.0172413793103496,3.714450382325545,3.3658458808179472
VET,2020,9,Tuscan Grand Prix,Ferrari,0.277000000000001,76.858,76.581,14.0,14.0,82.53361178369653,42.0,3.0,3.000907441016319,3.924209586289156,3.4625585136527377
GRO,2020,9,Tuscan Grand Prix,Haas F1 Team,0.4879999999999995,77.069,76.581,15.0,15.0,83.4110603555188,41.0,3.0,2.139292196007248,1.0,1.569646098003624
GAS,2020,9,Tuscan Grand Prix,AlphaTauri,0.5439999999999969,77.125,76.581,16.0,16.0,,,,1.9106170598911056,0.1,1.0053085299455529
GIO,2020,9,Tuscan Grand Prix,Alfa Romeo Racing,0.6389999999999958,77.22,76.581,17.0,17.0,,,,1.5226860254083503,0.1,0.8113430127041752
RUS,2020,9,Tuscan Grand Prix,Williams,0.6509999999999962,77.232,76.581,18.0,18.0,82.58882929782081,42.0,3.0,1.4736842105263157,3.740190158463383,2.6069371844948495
LAT,2020,9,Tuscan Grand Prix,Williams,0.7389999999999901,77.32,76.581,19.0,19.0,,,,1.1143375680581002,0.1,0.6071687840290502
MAG,2020,9,Tuscan Grand Prix,Haas F1 Team,0.7669999999999959,77.348,76.581,20.0,20.0,,,,1.0,0.1,0.55
HAM,2020,10,Russian Grand Prix,Mercedes,-1.819500000000005,91.304,93.1235,1.0,1.0,98.08520167714885,45.0,2.0,10.0,9.096112451303805,9.548056225651901
VER,2020,10,Russian Grand Prix,Red Bull Racing,-1.2565000000000026,91.867,93.1235,2.0,2.0,97.95325157232703,45.0,2.0,8.721423164269485,9.493575982831052,9.107499573550268
BOT,2020,10,Russian Grand Prix,Mercedes,-1.167500000000004,91.956,93.1235,3.0,3.0,97.785128721174,45.0,2.0,8.51930355791067,10.0,9.259651778955334
RIC,2020,10,Russian Grand Prix,Renault,-0.9055000000000036,92.218,93.1235,5.0,5.0,98.67828916191311,43.0,2.0,7.924299772899312,7.309598931535209,7.616949352217261
PER,2020,10,Russian Grand Prix,Racing Point,-0.806500000000014,92.317,93.1235,4.0,4.0,98.4399102725367,45.0,2.0,7.699470098410312,8.027650011078187,7.86356005474425
SAI,2020,10,Russian Grand Prix,McLaren,-0.5735000000000099,92.55,93.1235,6.0,6.0,,,,7.170325510976539,0.1,3.6351627554882695
OCO,2020,10,Russian Grand Prix,Renault,-0.4995000000000118,92.624,93.1235,7.0,7.0,99.24214065180104,44.0,2.0,7.002271006813031,5.611150834579043,6.3067109206960374
NOR,2020,10,Russian Grand Prix,McLaren,-0.2765000000000128,92.847,93.1235,8.0,8.0,99.99349433962264,40.0,2.0,6.495836487509475,3.347903748940778,4.921870118225127
GAS,2020,10,Russian Grand Prix,AlphaTauri,-0.123500000000007,93.0,93.1235,9.0,9.0,99.27454974271012,44.0,3.0,6.148372445117334,5.513527329514693,5.830949887316013
ALB,2020,10,Russian Grand Prix,Red Bull Racing,-0.1155000000000114,93.008,93.1235,10.0,15.0,99.43204325816843,41.0,2.0,6.130204390613181,5.03912127329183,5.584662831952505
LEC,2020,10,Russian Grand Prix,Ferrari,0.1154999999999972,93.239,93.1235,11.0,10.0,99.06872512864494,44.0,2.0,5.605601816805439,6.133517575767719,5.869559696286579
KVY,2020,10,Russian Grand Prix,AlphaTauri,0.1254999999999881,93.249,93.1235,12.0,11.0,99.20367838765009,44.0,2.0,5.582891748675254,5.727007865239358,5.6549498069573065
STR,2020,10,Russian Grand Prix,Racing Point,0.2404999999999972,93.364,93.1235,13.0,12.0,,,,5.321725965177883,0.1,2.7108629825889414
RUS,2020,10,Russian Grand Prix,Williams,0.4594999999999913,93.583,93.1235,14.0,13.0,100.49186687631024,36.0,3.0,4.82437547312642,1.84669305482598,3.3355342639762
VET,2020,10,Russian Grand Prix,Ferrari,0.4854999999999876,93.609,93.1235,15.0,14.0,100.13627744425384,44.0,2.0,4.765329295987897,2.9178087741335363,3.841569035060717
GRO,2020,10,Russian Grand Prix,Haas F1 Team,1.4684999999999917,94.592,93.1235,16.0,16.0,100.18925566037736,40.0,3.0,2.532929598788792,2.7582264160679166,2.6455780074283544
GIO,2020,10,Russian Grand Prix,Alfa Romeo Racing,1.470499999999987,94.594,93.1235,17.0,17.0,100.121172813036,44.0,2.0,2.528387585162762,2.9633073364451508,2.7458474608039563
MAG,2020,10,Russian Grand Prix,Haas F1 Team,1.5574999999999903,94.681,93.1235,18.0,18.0,99.9688436657682,42.0,2.0,2.330809992429976,3.422157148723592,2.876483570576784
LAT,2020,10,Russian Grand Prix,Williams,1.9424999999999957,95.066,93.1235,19.0,20.0,100.77295238095238,42.0,2.0,1.456472369417094,1.0,1.228236184708547
RAI,2020,10,Russian Grand Prix,Alfa Romeo Racing,2.143499999999989,95.267,93.1235,20.0,19.0,100.04137779727952,43.0,2.0,1.0,3.2036679546021363,2.101833977301068
BOT,2020,11,Eifel Grand Prix,Mercedes,-1.280499999999989,85.269,86.5495,1.0,1.0,89.15127272727273,11.0,2.0,10.0,9.647024800522528,9.823512400261265
HAM,2020,11,Eifel Grand Prix,Mercedes,-1.1594999999999942,85.39,86.5495,2.0,2.0,89.0245319148936,47.0,3.0,9.60428779069769,10.0,9.802143895348845
VER,2020,11,Eifel Grand Prix,Red Bull Racing,-1.082499999999996,85.467,86.5495,3.0,3.0,89.32077551020409,49.0,3.0,9.35247093023258,9.174956825778835,9.263713878005706
LEC,2020,11,Eifel Grand Prix,Ferrari,-0.5144999999999982,86.035,86.5495,4.0,4.0,91.02144444444444,45.0,3.0,7.4949127906977,4.438566510456054,5.966739650576876
ALB,2020,11,Eifel Grand Prix,Red Bull Racing,-0.5024999999999977,86.047,86.5495,5.0,5.0,91.029125,16.0,2.0,7.455668604651186,4.417176039790542,5.936422322220864
RIC,2020,11,Eifel Grand Prix,Renault,-0.4534999999999911,86.096,86.5495,6.0,6.0,90.41485416666669,48.0,3.0,7.295421511627908,6.127930183297471,6.71167584746269
OCO,2020,11,Eifel Grand Prix,Renault,-0.3074999999999903,86.242,86.5495,7.0,7.0,91.269,17.0,1.0,6.817950581395347,3.749120309475461,5.283535445435404
NOR,2020,11,Eifel Grand Prix,McLaren,-0.2334999999999922,86.316,86.5495,8.0,8.0,91.36344444444444,36.0,2.0,6.5759447674418645,3.4860910137692587,5.031017890605561
PER,2020,11,Eifel Grand Prix,Racing Point,-0.2194999999999964,86.33,86.5495,9.0,9.0,90.53272340425532,47.0,3.0,6.530159883720947,5.799662462197051,6.164911172958999
SAI,2020,11,Eifel Grand Prix,McLaren,-0.1884999999999905,86.361,86.5495,10.0,10.0,90.71953191489362,47.0,3.0,6.42877906976744,5.279397757648698,5.8540884137080695
VET,2020,11,Eifel Grand Prix,Ferrari,0.1885000000000047,86.738,86.5495,11.0,11.0,91.57528571428573,42.0,3.0,5.195857558139546,2.8961096725095263,4.045983615324536
GAS,2020,11,Eifel Grand Prix,AlphaTauri,0.2265000000000014,86.776,86.5495,12.0,12.0,91.1138222222222,45.0,3.0,5.071584302325603,4.181292914632357,4.62643860847898
KVY,2020,11,Eifel Grand Prix,AlphaTauri,0.2985000000000042,86.848,86.5495,13.0,13.0,91.79846808510638,47.0,3.0,4.836119186046524,2.274543182745925,3.5553311843962243
GIO,2020,11,Eifel Grand Prix,Alfa Romeo Racing,0.3865000000000123,86.936,86.5495,14.0,14.0,91.57555555555555,45.0,3.0,4.548328488372079,2.895358160236081,3.7218433243040803
MAG,2020,11,Eifel Grand Prix,Haas F1 Team,0.5755000000000052,87.125,86.5495,15.0,15.0,91.66958139534884,43.0,3.0,3.9302325581395423,2.633494685211208,3.281863621675375
GRO,2020,11,Eifel Grand Prix,Haas F1 Team,1.002500000000012,87.552,86.5495,16.0,16.0,91.6930930232558,43.0,2.0,2.5337936046511462,2.5680144236070954,2.550904014129121
RUS,2020,11,Eifel Grand Prix,Williams,1.0144999999999982,87.564,86.5495,17.0,17.0,92.25611111111112,9.0,1.0,2.494549418604679,1.0,1.7472747093023395
LAT,2020,11,Eifel Grand Prix,Williams,1.2625000000000028,87.812,86.5495,18.0,18.0,91.8386511627907,43.0,3.0,1.6835029069767558,2.162632665565296,1.923067786271026
RAI,2020,11,Eifel Grand Prix,Alfa Romeo Racing,1.2674999999999983,87.817,86.5495,19.0,19.0,91.7583409090909,44.0,3.0,1.667151162790724,2.3862980128803626,2.0267245878355435
HUL,2020,11,Eifel Grand Prix,Racing Point,1.471500000000006,88.021,86.5495,20.0,20.0,91.53602127659572,47.0,3.0,1.0,3.005461762541372,2.0027308812706863
BOT,2020,12,Portuguese Grand Prix,Mercedes,-0.9975000000000024,76.466,77.4635,2.0,2.0,79.7451,60.0,2.0,10.0,8.785181366441808,9.392590683220904
HAM,2020,12,Portuguese Grand Prix,Mercedes,-0.8114999999999952,76.652,77.4635,1.0,1.0,79.42169354838708,62.0,2.0,9.275638251839004,10.0,9.637819125919503
VER,2020,12,Portuguese Grand Prix,Red Bull Racing,-0.5844999999999914,76.879,77.4635,3.0,3.0,79.90011475409835,61.0,2.0,8.39160536564254,8.202896100282292,8.297250732962416
LEC,2020,12,Portuguese Grand Prix,Ferrari,-0.3734999999999928,77.09,77.4635,4.0,4.0,80.34067741935485,62.0,2.0,7.569883167459944,6.54800105309183,7.058942110275886
PER,2020,12,Portuguese Grand Prix,Racing Point,-0.3344999999999913,77.129,77.4635,5.0,5.0,80.53108196721311,61.0,2.0,7.418000865426188,5.832780340892506,6.625390603159347
SAI,2020,12,Portuguese Grand Prix,McLaren,-0.2804999999999893,77.183,77.4635,7.0,7.0,80.96639344262294,61.0,2.0,7.207702293379447,4.197610451447846,5.702656372413647
GAS,2020,12,Portuguese Grand Prix,AlphaTauri,-0.254499999999993,77.209,77.4635,9.0,9.0,80.85783050847458,59.0,2.0,7.106447425356961,4.605407743862534,5.855927584609748
NOR,2020,12,Portuguese Grand Prix,McLaren,-0.1424999999999983,77.321,77.4635,8.0,8.0,80.81308928571428,56.0,3.0,6.670272609260056,4.773470164467668,5.721871386863862
ALB,2020,12,Portuguese Grand Prix,Red Bull Racing,-0.0524999999999948,77.411,77.4635,6.0,6.0,80.70093103448275,58.0,3.0,6.319774989182155,5.194772624031617,5.757273806606886
VET,2020,12,Portuguese Grand Prix,Ferrari,-0.0174999999999982,77.446,77.4635,15.0,15.0,80.81759322033898,59.0,2.0,6.183470359151879,4.756551937638492,5.470011148395185
RIC,2020,12,Portuguese Grand Prix,Renault,0.0174999999999982,77.481,77.4635,10.0,10.0,80.97845901639344,61.0,2.0,6.047165729121602,4.152288276309184,5.099727002715393
OCO,2020,12,Portuguese Grand Prix,Renault,0.150500000000008,77.614,77.4635,11.0,11.0,80.82181666666666,60.0,2.0,5.529208135006464,4.740687315052526,5.134947725029495
STR,2020,12,Portuguese Grand Prix,Racing Point,0.1625000000000085,77.626,77.4635,12.0,12.0,81.04839024390245,41.0,3.0,5.482475118996077,3.889604097246439,4.686039608121258
KVY,2020,12,Portuguese Grand Prix,AlphaTauri,0.2644999999999982,77.728,77.4635,13.0,13.0,81.38684313725491,51.0,3.0,5.085244482907846,2.618266189867948,3.851755336387897
RUS,2020,12,Portuguese Grand Prix,Williams,0.3245000000000004,77.788,77.4635,14.0,14.0,81.30323728813559,59.0,2.0,4.851579402855911,2.932316645194589,3.8919480240252504
RAI,2020,12,Portuguese Grand Prix,Alfa Romeo Racing,0.7374999999999972,78.201,77.4635,16.0,16.0,81.05425423728815,59.0,2.0,3.243184768498508,3.867577052342153,3.5553809104203307
GIO,2020,12,Portuguese Grand Prix,Alfa Romeo Racing,0.859499999999997,78.323,77.4635,17.0,17.0,81.60193220338982,59.0,2.0,2.7680657723929283,1.8103224889548244,2.2891941306738763
GRO,2020,12,Portuguese Grand Prix,Haas F1 Team,0.9005000000000081,78.364,77.4635,18.0,18.0,81.59960000000001,55.0,2.0,2.608394634357404,1.8190829948787532,2.2137388146180785
MAG,2020,12,Portuguese Grand Prix,Haas F1 Team,1.044499999999999,78.508,77.4635,19.0,19.0,81.56748214285713,56.0,2.0,2.0475984422328177,1.9397279947930708,1.9936632185129444
LAT,2020,12,Portuguese Grand Prix,Williams,1.3135000000000048,78.777,77.4635,20.0,20.0,81.81765454545453,55.0,2.0,1.0,1.0,1.0
BOT,2020,13,Emilia Romagna Grand Prix,Mercedes,-1.3770000000000095,73.609,74.986,1.0,1.0,77.16665523809525,50.0,3.0,10.0,7.136047623771562,8.56802381188578
HAM,2020,13,Emilia Romagna Grand Prix,Mercedes,-1.2800000000000011,73.706,74.986,2.0,2.0,76.62991253644314,49.0,3.0,9.66410157752979,10.0,9.832050788764896
VER,2020,13,Emilia Romagna Grand Prix,Red Bull Racing,-0.8100000000000023,74.176,74.986,3.0,3.0,76.90319470899472,45.0,2.0,8.036552520200054,8.541820643204105,8.28918658170208
GAS,2020,13,Emilia Romagna Grand Prix,AlphaTauri,-0.4840000000000088,74.502,74.986,4.0,4.0,77.73833333333333,6.0,1.0,6.907656791073492,4.085686930919378,5.496671860996435
RIC,2020,13,Emilia Romagna Grand Prix,Renault,-0.4660000000000082,74.52,74.986,5.0,5.0,77.81734640522876,51.0,2.0,6.845325125048095,3.664088883453605,5.25470700425085
ALB,2020,13,Emilia Romagna Grand Prix,Red Bull Racing,-0.4140000000000015,74.572,74.986,6.0,6.0,77.83506031746032,45.0,3.0,6.665255867641378,3.569570968497864,5.117413418069621
LEC,2020,13,Emilia Romagna Grand Prix,Ferrari,-0.3700000000000045,74.616,74.986,7.0,7.0,77.83819428571428,50.0,2.0,6.512889572912647,3.5528487367836115,5.032869154848129
KVY,2020,13,Emilia Romagna Grand Prix,AlphaTauri,-0.2900000000000062,74.696,74.986,8.0,8.0,77.7713660130719,51.0,3.0,6.2358599461331226,3.909431117213346,5.072645531673234
NOR,2020,13,Emilia Romagna Grand Prix,McLaren,-0.1720000000000112,74.814,74.986,9.0,9.0,77.91794571428571,50.0,3.0,5.827241246633332,3.127310964846109,4.477276105739721
SAI,2020,13,Emilia Romagna Grand Prix,McLaren,-0.0750000000000028,74.911,74.986,10.0,10.0,77.88854095238095,50.0,3.0,5.491342824163123,3.2842089300543,4.387775877108711
PER,2020,13,Emilia Romagna Grand Prix,Racing Point,0.0750000000000028,75.061,74.986,11.0,11.0,77.69362761904762,50.0,3.0,4.971912273951484,4.324227736906046,4.648070005428766
OCO,2020,13,Emilia Romagna Grand Prix,Renault,0.2149999999999892,75.201,74.986,12.0,12.0,78.08781780538301,23.0,2.0,4.487110427087353,2.220907249517432,3.3540088383023927
